,age,father,mother
7633,0,No,No
7634,0,No,No
7635,0,Valid Skip,No
7636,0,No,No
7637,0,No,No
7638,0,No,No
7639,0,No,No
7640,0,Non Interview,Non Interview
7641,19,Non Interview,Non Interview
7642,0,Yes,No
7643,0,No,No
7644,0,Non Interview,Non Interview
7645,0,No,No
7646,0,Non Interview,Non Interview
7647,0,No,No
7648,0,No,No
7649,13,No,No
7650,22,No,No
7651,30,No,No
7652,20,Yes,No
7653,0,Yes,No
7654,0,No,No
7655,0,Valid Skip,No
7656,0,No,No
7657,0,No,No
7658,0,Non Interview,Non Interview
7659,0,No,No
7660,0,No,No
7661,0,No,No
7662,0,No,No
7663,0,No,No
7664,0,No,No
7665,0,Don't Know,No
7666,0,Non Interview,Non Interview
7667,0,No,No
7668,0,Non Interview,Non Interview
7669,0,Non Interview,Non Interview
7670,0,Non Interview,Non Interview
7671,0,Non Interview,Non Interview
7672,0,No,No
7673,0,No,No
7674,0,Valid Skip,No
7675,0,No,No
7676,16,Valid Skip,No
7677,26,No,No
7678,0,No,No
7679,0,No,No
7680,0,Non Interview,Non Interview
7681,0,Non Interview,Non Interview
7682,0,Non Interview,Non Interview
7683,0,Non Interview,Non Interview
7684,0,Non Interview,Non Interview
7685,0,Valid Skip,No
7686,0,No,No
7687,0,Valid Skip,No
7688,19,Valid Skip,No
7689,0,Yes,Yes
7690,22,No,Yes
7691,0,No,Yes
7692,0,No,No
7693,0,No,No
7694,21,Non Interview,Non Interview
7695,0,Yes,No
7696,0,Non Interview,Non Interview
7697,34,No,No
7698,0,Yes,No
7699,0,Non Interview,Non Interview
7700,0,No,No
7701,20,Non Interview,Non Interview
7702,22,Yes,No
7703,0,Yes,No
7704,0,Yes,No
7705,19,Non Interview,Non Interview
7706,0,No,No
7707,0,Valid Skip,Don't Know
7708,0,No,No
7709,0,Yes,No
7710,0,No,No
7711,22,Yes,No
7712,0,No,No
7713,17,No,No
7714,0,No,No
7715,0,No,No
7716,0,No,No
7717,0,No,No
7718,22,No,No
7719,0,No,No
7720,0,No,No
7721,0,No,No
7722,0,No,No
7723,26,No,No
7724,0,No,No
7725,0,No,No
7726,0,No,No
7727,0,Non Interview,Non Interview
7728,0,Non Interview,Non Interview
7729,0,Non Interview,Non Interview
7730,18,No,No
7731,0,No,No
7732,0,No,No
7733,0,No,No
7734,0,No,No
7735,24,No,No
7736,0,Valid Skip,No
7737,17,Valid Skip,No
7738,0,Non Interview,Non Interview
7739,0,No,No
7740,0,No,No
7741,0,No,No
7742,0,No,No
7743,0,No,No
7744,0,Valid Skip,No
7745,0,Don't Know,No
7746,29,Valid Skip,No
7747,0,No,No
7748,0,No,No
7749,0,No,No
7750,0,Non Interview,Non Interview
7751,32,No,No
7752,0,No,No
7753,0,Non Interview,Non Interview
7754,0,No,No
7755,0,No,Don't Know
7756,0,Non Interview,Non Interview
7757,0,Non Interview,Non Interview
7758,0,Non Interview,Non Interview
7759,22,No,No
7760,0,Non Interview,Non Interview
7761,0,Yes,No
7762,0,No,No
7763,20,Yes,No
7764,0,Non Interview,Non Interview
7765,18,No,No
7766,0,Non Interview,Non Interview
7767,0,No,No
7768,0,Non Interview,Non Interview
7769,0,No,No
7770,0,No,No
7771,0,No,No
7772,21,Yes,No
7773,0,No,No
7774,0,No,No
7775,0,No,No
7776,0,No,No
7777,0,No,No
7778,0,Yes,No
7779,0,No,No
7780,26,Non Interview,Non Interview
7781,0,No,No
7782,0,No,No
7783,0,No,No
7784,0,Non Interview,Non Interview
7785,0,No,No
7786,0,No,No
7787,0,Yes,No
7788,0,Yes,No
7789,26,Valid Skip,No
7790,22,Valid Skip,No
7791,0,No,No
7792,0,No,No
7793,0,No,No
7794,0,Yes,No
7795,0,No,No
7796,24,Don't Know,No
7797,0,No,No
7798,0,Non Interview,Non Interview
7799,0,No,No
7800,0,No,No
7801,0,No,No
7802,0,Non Interview,Non Interview
7803,0,No,No
7804,19,Non Interview,Non Interview
7805,0,No,No
7806,0,No,No
7807,0,No,No
7808,17,Non Interview,Non Interview
7809,23,Non Interview,Non Interview
7810,21,No,No
7811,0,Non Interview,Non Interview
7812,0,No,No
7813,23,Non Interview,Non Interview
7814,0,No,No
7815,0,No,No
7816,0,No,No
7817,0,Don't Know,No
7818,0,No,No
7819,0,No,No
7820,0,No,No
7821,0,No,No
7822,0,No,No
7823,0,No,No
7824,0,No,No
7825,0,Valid Skip,No
7826,0,Yes,Yes
7827,0,No,No
7828,0,No,No
7829,0,No,No
7830,0,No,No
7831,0,No,No
7832,0,Valid Skip,No
7833,0,No,No
7834,24,No,No
7835,19,Non Interview,Non Interview
7836,0,No,No
7837,19,No,No
7838,0,No,No
7839,0,No,No
7840,0,No,No
7841,0,No,No
7842,0,Non Interview,Non Interview
7843,0,No,No
7844,25,Yes,Refused
7845,0,No,No
7846,0,No,No
7847,0,No,No
7848,0,Yes,No
7849,0,Yes,No
7850,0,No,No
7851,0,Valid Skip,Don't Know
7852,0,No,No
7853,0,No,No
7854,0,Valid Skip,No
7855,0,Yes,No
7856,23,Don't Know,No
7857,0,No,No
7858,23,Yes,No
7859,25,Non Interview,Non Interview
7860,20,Don't Know,No
7861,0,Don't Know,Don't Know
7862,0,No,No
7863,0,No,No
7864,0,No,No
7865,0,No,No
7866,0,No,No
7867,0,No,No
7868,0,No,No
7869,0,No,Don't Know
7870,0,Yes,No
7871,0,Yes,No
7872,27,No,No
7873,0,Valid Skip,No
7874,0,No,No
7875,0,No,No
7876,0,No,No
7877,0,No,No
7878,0,No,No
7879,0,No,No
7880,0,No,No
7881,0,No,No
7882,0,Non Interview,Non Interview
7883,0,No,No
7884,0,No,No
7885,0,No,No
7886,0,No,No
7887,17,No,No
7888,0,No,No
7889,23,No,No
7890,0,Non Interview,Non Interview
7891,0,No,No
7892,0,No,No
7893,0,Non Interview,Non Interview
7894,0,No,No
7895,0,No,No
7896,0,No,No
7897,0,Non Interview,Non Interview
7898,0,No,No
7899,0,No,No
7900,0,No,No
7901,0,No,No
7902,19,Non Interview,Non Interview
7903,0,No,No
7904,0,Yes,No
7905,0,No,No
7906,0,Non Interview,Non Interview
7907,0,Non Interview,Non Interview
7908,0,Yes,No
7909,25,No,No
7910,0,No,No
7911,0,No,No
7912,0,Non Interview,Non Interview
7913,0,No,No
7914,0,Non Interview,Non Interview
7915,0,No,No
7916,0,No,No
7917,0,No,No
7918,0,No,No
7919,0,No,No
7920,0,No,No
7921,0,No,No
7922,0,No,No
7923,0,Yes,No
7924,0,No,No
7925,0,No,No
7926,0,No,No
7927,0,Valid Skip,No
7928,0,Yes,No
7929,0,No,No
7930,0,No,No
7931,0,Yes,No
7932,0,Non Interview,Non Interview
7933,0,Refused,Refused
7934,0,No,No
7935,0,No,No
7936,0,No,Yes
7937,0,No,No
7938,0,Valid Skip,No
7939,0,No,No
7940,0,Non Interview,Non Interview
7941,0,Non Interview,Non Interview
7942,0,No,No
7943,0,No,No
7944,23,No,No
7945,0,No,No
7946,0,No,No
7947,0,No,No
7948,0,Non Interview,Non Interview
7949,0,No,No
7950,0,Yes,No
7951,0,Yes,No
7952,0,No,No
7953,0,No,No
7954,0,No,No
7955,0,No,No
7956,29,No,No
7957,0,No,No
7958,0,No,No
7959,0,Yes,No
7960,0,Don't Know,No
7961,0,No,No
7962,0,Non Interview,Non Interview
7963,20,Valid Skip,No
7964,0,No,No
7965,11,No,No
7966,0,No,No
7967,0,No,No
7968,0,Don't Know,No
7969,27,Non Interview,Non Interview
7970,0,No,No
7971,0,Valid Skip,No
7972,0,No,No
7973,0,No,No
7974,0,Non Interview,Non Interview
7975,0,No,No
7976,0,No,No
7977,24,No,No
7978,0,No,No
7979,0,No,No
7980,0,No,No
7981,0,No,No
7982,0,No,No
7983,0,No,No
7984,0,No,No
7985,15,No,No
7986,0,Valid Skip,Yes
7987,0,No,No
7988,0,Valid Skip,No
7989,0,No,No
7990,0,No,No
7991,0,No,No
7992,0,No,No
7993,0,No,No
7994,0,No,No
7995,0,No,No
7996,0,Non Interview,Non Interview
7997,0,Non Interview,Non Interview
7998,0,No,No
7999,0,No,No
8000,0,No,No
8001,0,No,No
8002,0,No,No
8003,0,No,No
8004,0,Non Interview,Non Interview
8005,0,No,No
8006,22,No,No
8007,0,No,No
8008,0,Don't Know,No
8009,0,No,No
8010,0,No,No
8011,0,No,No
8012,0,No,No
8013,0,Non Interview,Non Interview
8014,0,Don't Know,No
8015,0,No,No
8016,0,No,Yes
8017,0,No,No
8018,0,No,No
8019,0,No,No
8020,0,No,No
8021,0,Don't Know,No
8022,0,No,No
8023,0,Non Interview,Non Interview
8024,25,No,No
8025,25,Non Interview,Non Interview
8026,0,No,No
8027,0,No,No
8028,0,No,No
8029,0,Yes,No
8030,0,Non Interview,Non Interview
8031,0,No,No
8032,0,Don't Know,No
8033,0,Non Interview,Non Interview
8034,0,Don't Know,No
8035,0,Non Interview,Non Interview
8036,0,Yes,No
8037,23,Yes,No
8038,0,No,No
8039,0,No,Don't Know
8040,0,Non Interview,Non Interview
8041,0,No,No
8042,0,Non Interview,Non Interview
8043,0,No,No
8044,0,Non Interview,Non Interview
8045,0,Non Interview,Non Interview
8046,0,Non Interview,Non Interview
8047,0,Non Interview,Non Interview
8048,21,Non Interview,Non Interview
8049,0,No,No
8050,0,No,No
8051,0,No,Yes
8052,0,Yes,No
8053,0,No,No
8054,0,No,No
8055,0,No,No
8056,0,No,No
8057,0,No,No
8058,0,No,No
8059,0,Yes,No
8060,0,No,No
8061,0,No,No
8062,0,Yes,No
8063,0,Yes,No
8064,0,Yes,No
8065,0,Yes,No
8066,0,Yes,No
8067,0,No,No
8068,0,Don't Know,No
8069,0,No,No
8070,0,No,No
8071,0,Yes,No
8072,0,Valid Skip,No
8073,21,No,No
8074,0,No,No
8075,0,Non Interview,Non Interview
8076,0,No,No
8077,0,No,No
8078,0,No,No
8079,0,No,No
8080,0,Don't Know,No
8081,0,No,No
8082,0,Non Interview,Non Interview
8083,0,No,No
8084,0,Valid Skip,No
8085,0,No,No
8086,0,No,No
8087,0,No,No
8088,0,No,No
8089,0,Don't Know,No
8090,0,No,No
8091,0,Don't Know,Don't Know
8092,25,No,No
8093,0,No,No
8094,0,Yes,No
8095,0,No,No
8096,0,Non Interview,Non Interview
8097,0,No,No
8098,18,No,No
8099,0,No,No
8100,0,Yes,No
8101,0,No,No
8102,0,Non Interview,Non Interview
8103,0,No,No
8104,0,Non Interview,Non Interview
8105,0,No,No
8106,0,Valid Skip,No
8107,0,Don't Know,No
8108,0,Non Interview,Non Interview
8109,21,Yes,No
8110,18,Yes,No
8111,0,No,No
8112,0,No,No
8113,0,No,No
8114,27,Non Interview,Non Interview
8115,0,No,No
8116,0,Yes,No
8117,0,Non Interview,Non Interview
8118,0,No,No
8119,0,No,Yes
8120,0,No,No
8121,0,No,No
8122,0,No,No
8123,0,No,No
8124,0,No,No
8125,0,No,No
8126,0,No,No
8127,0,No,No
8128,0,Yes,No
8129,0,No,No
8130,0,No,No
8131,20,Yes,No
8132,0,No,No
8133,0,No,No
8134,0,No,No
8135,24,No,Yes
8136,0,No,No
8137,0,No,No
8138,0,No,No
8139,0,No,No
8140,0,No,No
8141,0,No,No
8142,0,No,No
8143,0,Non Interview,Non Interview
8144,0,No,No
8145,0,No,No
8146,0,Non Interview,Non Interview
8147,0,No,No
8148,0,No,No
8149,0,No,No
8150,0,No,No
8151,0,No,No
8152,0,Don't Know,Don't Know
8153,0,Non Interview,Non Interview
8154,0,Non Interview,Non Interview
8155,0,No,No
8156,0,No,No
8157,0,Valid Skip,No
8158,0,No,No
8159,0,No,No
8160,0,Non Interview,Non Interview
8161,0,No,No
8162,23,No,No
8163,0,No,No
8164,0,No,No
8165,0,Non Interview,Non Interview
8166,30,No,No
8167,0,No,No
8168,20,No,No
8169,0,No,No
8170,0,Yes,No
8171,0,No,No
8172,0,No,No
8173,0,No,No
8174,0,Non Interview,Non Interview
8175,0,No,No
8176,0,Non Interview,Non Interview
8177,0,No,No
8178,0,Yes,No
8179,0,Non Interview,Non Interview
8180,0,No,No
8181,0,No,No
8182,0,No,No
8183,0,No,No
8184,0,Non Interview,Non Interview
8185,0,Valid Skip,No
8186,0,No,No
8187,0,Yes,No
8188,0,No,No
8189,17,Don't Know,No
8190,0,No,No
8191,0,No,No
8192,0,No,No
8193,0,Non Interview,Non Interview
8194,0,Non Interview,Non Interview
8195,0,No,No
8196,0,Non Interview,Non Interview
8197,0,No,No
8198,0,Valid Skip,No
8199,0,Non Interview,Non Interview
8200,19,No,No
8201,26,Non Interview,Non Interview
8202,0,No,No
8203,0,No,No
8204,0,No,No
8205,0,No,No
8206,0,No,No
8207,0,No,No
8208,0,No,No
8209,0,No,No
8210,0,No,No
8211,0,Non Interview,Non Interview
8212,0,No,No
8213,0,Don't Know,No
8214,0,Don't Know,No
8215,0,Valid Skip,No
8216,0,No,No
8217,0,Yes,No
8218,18,Yes,No
8219,20,Non Interview,Non Interview
8220,0,No,No
8221,0,No,No
8222,0,No,No
8223,0,No,No
8224,0,No,No
8225,0,Yes,No
8226,0,No,No
8227,0,Valid Skip,No
8228,0,Yes,No
8229,0,No,No
8230,0,No,No
8231,0,No,No
8232,0,Don't Know,No
8233,0,No,No
8234,0,No,No
8235,0,No,No
8236,0,No,No
8237,0,No,No
8238,0,No,No
8239,0,Non Interview,Non Interview
8240,0,No,No
8241,0,Don't Know,No
8242,0,No,No
8243,0,Don't Know,No
8244,0,No,No
8245,0,No,No
8246,18,Don't Know,No
8247,0,No,No
8248,0,No,No
8249,24,No,No
8250,0,Non Interview,Non Interview
8251,0,Non Interview,Non Interview
8252,0,No,Yes
8253,0,No,No
8254,0,No,No
8255,0,No,No
8256,0,No,No
8257,0,No,No
8258,0,No,No
8259,0,No,Yes
8260,0,No,No
8261,0,No,No
8262,23,Non Interview,Non Interview
8263,32,Yes,No
8264,0,No,No
8265,0,No,No
8266,0,No,No
8267,21,Yes,No
8268,0,No,No
8269,26,Yes,No
8270,0,Yes,No
8271,0,Yes,No
8272,0,Don't Know,Don't Know
8273,0,Yes,No
8274,0,No,No
8275,0,No,No
8276,0,No,No
8277,21,Non Interview,Non Interview
8278,0,No,No
8279,0,No,No
8280,0,Yes,No
8281,0,No,No
8282,0,No,No
8283,25,No,No
8284,0,No,No
8285,0,No,No
8286,0,No,No
8287,0,No,No
8288,0,No,No
8289,0,Don't Know,Yes
8290,0,No,No
8291,0,No,No
8292,0,No,No
8293,0,Valid Skip,No
8294,0,Non Interview,Non Interview
8295,0,No,No
8296,0,Yes,No
8297,0,No,No
8298,0,No,No
8299,18,Yes,No
8300,0,Valid Skip,No
8301,0,No,No
8302,0,No,No
8303,0,No,No
8304,0,No,No
8305,0,No,No
8306,0,No,No
8307,0,No,No
8308,0,No,No
8309,0,No,No
8310,0,No,No
8311,18,Yes,No
8312,0,No,No
8313,0,No,No
8314,0,No,No
8315,0,No,No
8316,0,Yes,No
8317,22,No,No
8318,20,Non Interview,Non Interview
8319,0,No,No
8320,0,Non Interview,Non Interview
8321,0,No,No
8322,0,No,No
8323,0,Valid Skip,No
8324,0,No,No
8325,0,Don't Know,Don't Know
8326,27,Non Interview,Non Interview
8327,0,Yes,No
8328,0,No,No
8329,19,Yes,No
8330,20,Yes,Don't Know
8331,0,Non Interview,Non Interview
8332,28,Don't Know,No
8333,0,Don't Know,No
8334,0,No,No
8335,0,Non Interview,Non Interview
8336,0,Yes,No
8337,19,Valid Skip,No
8338,0,Valid Skip,No
8339,0,No,No
8340,0,Non Interview,Non Interview
8341,0,No,No
8342,0,No,No
8343,0,Non Interview,Non Interview
8344,0,Non Interview,Non Interview
8345,0,Yes,Don't Know
8346,0,Non Interview,Non Interview
8347,0,No,No
8348,18,Yes,No
8349,0,No,No
8350,0,No,No
8351,21,No,No
8352,21,No,No
8353,0,Yes,Yes
8354,0,No,No
8355,27,No,No
8356,0,No,No
8357,0,No,No
8358,0,No,No
8359,0,No,No
8360,0,No,No
8361,0,No,No
8362,0,Non Interview,Non Interview
8363,0,Non Interview,Non Interview
8364,0,No,No
8365,0,No,No
8366,0,Yes,No
8367,0,Valid Skip,No
8368,0,Valid Skip,No
8369,0,No,No
8370,0,Non Interview,Non Interview
8371,0,No,No
8372,0,No,No
8373,0,Don't Know,No
8374,0,Non Interview,Non Interview
8375,0,Yes,No
8376,0,Valid Skip,No
8377,18,Non Interview,Non Interview
8378,0,Valid Skip,No
8379,20,Non Interview,Non Interview
8380,0,No,No
8381,25,Yes,Yes
8382,0,No,No
8383,0,No,No
8384,0,No,No
8385,0,No,No
8386,0,No,No
8387,0,No,No
8388,0,No,No
8389,0,Non Interview,Non Interview
8390,0,No,No
8391,0,No,No
8392,0,No,No
8393,0,Don't Know,No
8394,0,Non Interview,Non Interview
8395,0,Valid Skip,No
8396,0,No,No
8397,0,Don't Know,No
8398,17,Non Interview,Non Interview
8399,0,No,No
8400,0,Non Interview,Non Interview
8401,0,No,No
8402,0,No,No
8403,26,No,No
8404,27,No,No
8405,0,No,No
8406,28,Non Interview,Non Interview
8407,0,No,No
8408,0,No,No
8409,0,No,No
8410,0,Non Interview,Non Interview
8411,0,Non Interview,Non Interview
8412,0,No,No
8413,0,No,No
8414,0,No,No
8415,0,No,No
8416,0,No,No
8417,0,No,No
8418,21,No,No
8419,0,No,No
8420,0,No,No
8421,0,No,No
8422,0,No,No
8423,0,No,No
8424,0,Don't Know,No
8425,0,No,No
8426,0,No,Yes
8427,25,No,No
8428,0,Yes,No
8429,0,No,No
8430,0,No,No
8431,0,No,No
8432,0,No,No
8433,0,No,No
8434,0,Don't Know,No
8435,0,No,No
8436,0,No,No
8437,0,No,No
8438,0,No,No
8439,0,No,No
8440,0,No,No
8441,0,No,No
8442,0,No,No
8443,0,No,No
8444,0,Yes,No
8445,21,No,No
8446,0,Yes,No
8447,0,Yes,No
8448,0,Non Interview,Non Interview
8449,0,Non Interview,Non Interview
8450,0,No,No
8451,19,No,No
8452,0,No,No
8453,21,No,No
8454,25,No,No
8455,0,Valid Skip,No
8456,0,Non Interview,Non Interview
8457,0,No,No
8458,24,Non Interview,Non Interview
8459,0,No,No
8460,0,No,No
8461,0,No,No
8462,0,Valid Skip,No
8463,0,Valid Skip,No
8464,0,Don't Know,No
8465,0,Valid Skip,No
8466,0,Don't Know,Don't Know
8467,0,No,No
8468,0,No,No
8469,0,No,No
8470,0,No,No
8471,0,No,No
8472,0,Non Interview,Non Interview
8473,0,Non Interview,Non Interview
8474,0,Don't Know,No
8475,0,Yes,No
8476,0,No,No
8477,0,No,No
8478,0,No,No
8479,0,Yes,No
8480,0,No,No
8481,0,No,No
8482,0,No,No
8483,0,No,No
8484,0,No,No
8485,0,Non Interview,Non Interview
8486,0,Non Interview,Non Interview
8487,0,Non Interview,Non Interview
8488,0,Non Interview,Non Interview
8489,0,No,No
8490,0,No,No
8491,0,No,No
8492,0,No,No
8493,0,No,No
8494,0,No,No
8495,0,No,No
8496,0,No,No
8497,0,No,No
8498,0,Non Interview,Non Interview
8499,22,No,No
8500,0,No,No
8501,0,No,No
8502,0,No,No
8503,0,No,No
8504,0,No,No
8505,0,No,No
8506,0,No,No
8507,0,Non Interview,Non Interview
8508,0,No,No
8509,0,No,No
8510,0,No,No
8511,0,No,No
8512,0,No,No
8513,0,No,No
8514,0,No,No
8515,0,No,No
8516,0,Non Interview,Non Interview
8517,0,No,No
8518,0,No,No
8519,0,No,No
8520,0,No,No
8521,0,No,No
8522,0,No,No
8523,0,No,No
8524,0,No,No
8525,21,No,No
8526,28,No,No
8527,21,Non Interview,Non Interview
8528,0,Non Interview,Non Interview
8529,0,Valid Skip,No
8530,0,Non Interview,Non Interview
8531,0,No,No
8532,30,No,No
8533,0,No,No
8534,0,No,No
8535,20,No,No
8536,0,No,No
8537,23,No,No
8538,0,No,No
8539,18,No,No
8540,19,Non Interview,Non Interview
8541,18,Valid Skip,No
8542,0,Valid Skip,Refused
8543,30,Non Interview,Non Interview
8544,0,No,No
8545,0,No,No
8546,0,Yes,No
8547,0,No,No
8548,0,No,No
8549,0,No,No
8550,0,Non Interview,Non Interview
8551,0,No,No
8552,0,No,No
8553,0,No,No
8554,23,Non Interview,Non Interview
8555,0,No,No
8556,0,No,No
8557,22,No,No
8558,19,No,No
8559,0,No,No
8560,0,No,No
8561,0,Non Interview,Non Interview
8562,0,Yes,No
8563,0,No,No
8564,0,No,No
8565,32,No,No
8566,0,Non Interview,Non Interview
8567,0,Non Interview,Non Interview
8568,21,No,No
8569,0,No,No
8570,0,No,No
8571,0,Valid Skip,No
8572,0,No,No
8573,22,Non Interview,Non Interview
8574,0,No,No
8575,0,Non Interview,Non Interview
8576,0,No,No
8577,19,No,No
8578,0,No,No
8579,0,No,No
8580,18,Valid Skip,No
8581,23,Don't Know,Don't Know
8582,0,Non Interview,Non Interview
8583,0,No,No
8584,0,Non Interview,Non Interview
8585,0,No,No
8586,0,Non Interview,Non Interview
8587,0,No,No
8588,0,No,No
8589,0,Don't Know,No
8590,0,No,No
8591,0,No,No
8592,0,No,No
8593,0,No,No
8594,0,No,No
8595,17,No,No
8596,0,No,No
8597,0,No,No
8598,0,No,No
8599,0,Yes,No
8600,17,No,No
8601,0,Valid Skip,No
8602,0,No,No
8603,0,Refused,No
8604,0,Valid Skip,No
8605,0,Valid Skip,No
8606,0,Valid Skip,No
8607,0,Yes,No
8608,0,Non Interview,Non Interview
8609,0,No,No
8610,0,No,No
8611,0,Yes,Yes
8612,0,Yes,Yes
8613,22,Yes,Yes
8614,0,No,No
8615,0,No,No
8616,0,No,No
8617,0,Non Interview,Non Interview
8618,0,Don't Know,No
8619,18,No,No
8620,0,Non Interview,Non Interview
8621,0,No,No
8622,0,Non Interview,Non Interview
8623,18,No,No
8624,0,No,No
8625,0,No,No
8626,0,No,No
8627,0,Non Interview,Non Interview
8628,0,No,No
8629,0,No,No
8630,0,Non Interview,Non Interview
8631,25,Don't Know,No
8632,0,Don't Know,No
8633,0,Non Interview,Non Interview
8634,0,No,No
8635,0,Yes,No
8636,0,No,No
8637,0,Yes,No
8638,0,No,No
8639,0,Don't Know,No
8640,0,No,No
8641,0,No,No
8642,0,No,No
8643,0,No,No
8644,0,No,No
8645,0,No,No
8646,0,No,No
8647,0,Valid Skip,No
8648,0,No,No
8649,0,Yes,Yes
8650,0,Non Interview,Non Interview
8651,0,Yes,No
8652,22,Yes,No
8653,0,No,No
8654,0,Non Interview,Non Interview
8655,0,Yes,No
8656,0,Non Interview,Non Interview
8657,0,No,No
8658,0,No,No
8659,0,No,No
8660,22,Don't Know,No
8661,0,No,No
8662,0,No,No
8663,0,Valid Skip,No
8664,0,Valid Skip,No
8665,0,Non Interview,Non Interview
8666,0,No,No
8667,0,No,No
8668,22,No,No
8669,0,No,No
8670,19,No,No
8671,0,Non Interview,Non Interview
8672,23,No,No
8673,0,No,No
8674,18,No,No
8675,0,No,No
8676,0,Non Interview,Non Interview
8677,0,Don't Know,No
8678,0,Yes,No
8679,0,Yes,No
8680,0,Non Interview,Non Interview
8681,0,No,No
8682,0,No,No
8683,0,No,No
8684,0,Don't Know,No
8685,0,No,No
8686,0,No,No
8687,17,Non Interview,Non Interview
8688,0,Yes,Yes
8689,0,No,No
8690,0,No,No
8691,0,No,No
8692,0,Yes,No
8693,0,Yes,No
8694,0,No,No
8695,0,No,No
8696,0,No,No
8697,0,No,No
8698,0,No,No
8699,0,No,No
8700,0,Don't Know,Don't Know
8701,19,No,No
8702,0,No,No
8703,0,No,No
8704,0,Don't Know,No
8705,0,Non Interview,Non Interview
8706,28,No,No
8707,0,No,No
8708,0,No,No
8709,0,No,No
8710,0,No,No
8711,23,No,No
8712,28,No,No
8713,0,No,No
8714,0,No,No
8715,0,No,No
8716,0,No,No
8717,0,No,No
8718,0,No,No
8719,0,No,No
8720,0,No,No
8721,21,Yes,No
8722,0,Yes,No
8723,20,No,No
8724,19,Yes,No
8725,0,No,No
8726,18,No,No
8727,0,Non Interview,Non Interview
8728,0,No,No
8729,0,No,No
8730,0,Yes,No
8731,0,No,No
8732,0,Valid Skip,No
8733,0,No,No
8734,0,No,No
8735,22,No,No
8736,0,No,No
8737,0,Non Interview,Non Interview
8738,0,No,No
8739,0,No,No
8740,0,No,No
8741,26,Non Interview,Non Interview
8742,0,No,No
8743,19,Non Interview,Non Interview
8744,0,Non Interview,Non Interview
8745,0,Non Interview,Non Interview
8746,0,No,No
8747,20,No,No
8748,0,No,No
8749,0,Non Interview,Non Interview
8750,0,No,No
8751,0,No,No
8752,0,No,No
8753,0,No,No
8754,0,No,No
8755,0,No,No
8756,0,No,No
8757,0,No,No
8758,0,No,No
8759,0,No,No
8760,0,No,No
8761,0,No,No
8762,0,Non Interview,Non Interview
8763,0,Non Interview,Non Interview
8764,0,No,No
8765,0,No,No
8766,0,No,No
8767,25,No,No
8768,0,No,No
8769,23,Yes,No
8770,0,No,No
8771,0,No,No
8772,0,Non Interview,Non Interview
8773,0,Non Interview,Non Interview
8774,0,Don't Know,No
8775,0,No,No
8776,18,Non Interview,Non Interview
8777,0,Non Interview,Non Interview
8778,0,Non Interview,Non Interview
8779,0,Non Interview,Non Interview
8780,0,No,No
8781,0,No,No
8782,0,Non Interview,Non Interview
8783,0,No,No
8784,0,No,No
8785,0,No,No
8786,0,No,No
8787,0,No,Don't Know
8788,0,No,No
8789,0,No,No
8790,30,Yes,No
8791,0,Valid Skip,No
8792,0,No,No
8793,0,No,No
8794,0,Don't Know,No
8795,0,Non Interview,Non Interview
8796,0,Non Interview,Non Interview
8797,0,No,No
8798,0,No,No
8799,0,No,No
8800,0,No,No
8801,0,No,No
8802,0,No,No
8803,0,No,No
8804,17,No,Yes
8805,0,No,No
8806,0,Non Interview,Non Interview
8807,17,Non Interview,Non Interview
8808,15,Don't Know,Yes
8809,0,No,No
8810,0,No,No
8811,0,Valid Skip,No
8812,0,Don't Know,No
8813,0,No,No
8814,0,Non Interview,Non Interview
8815,0,Yes,No
8816,0,No,No
8817,0,Yes,No
8818,0,No,No
8819,20,No,No
8820,22,Yes,No
8821,0,Non Interview,Non Interview
8822,0,No,No
8823,0,No,No
8824,0,No,Yes
8825,0,Non Interview,Non Interview
8826,0,No,Yes
8827,0,No,No
8828,0,Non Interview,Non Interview
8829,0,No,No
8830,0,No,No
8831,0,No,No
8832,0,Non Interview,Non Interview
8833,0,Non Interview,Non Interview
8834,0,Yes,No
8835,0,No,No
8836,0,No,No
8837,0,No,No
8838,0,No,No
8839,0,No,No
8840,0,No,No
8841,0,No,No
8842,0,No,No
8843,0,Non Interview,Non Interview
8844,0,Don't Know,No
8845,0,Non Interview,Non Interview
8846,0,Non Interview,Non Interview
8847,0,No,No
8848,0,No,No
8849,0,No,No
8850,0,No,No
8851,0,No,No
8852,0,No,No
8853,0,No,No
8854,17,No,No
8855,0,No,No
8856,0,No,No
8857,0,No,No
8858,0,No,No
8859,0,Non Interview,Non Interview
8860,0,Non Interview,Non Interview
8861,0,No,No
8862,0,Don't Know,No
8863,0,No,No
8864,0,No,No
8865,0,No,No
8866,0,No,No
8867,0,Valid Skip,No
8868,0,Non Interview,Non Interview
8869,0,No,No
8870,0,No,No
8871,0,No,No
8872,0,No,No
8873,0,No,No
8874,0,Non Interview,Non Interview
8875,0,No,No
8876,0,Non Interview,Non Interview
8877,0,No,No
8878,0,No,No
8879,0,No,No
8880,0,No,No
8881,0,No,No
8882,0,No,No
8883,0,No,No
8884,0,No,No
8885,0,Non Interview,Non Interview
8886,0,No,No
8887,0,No,No
8888,0,No,No
8889,0,Don't Know,No
8890,0,No,No
8891,0,No,No
8892,20,No,No
8893,0,No,No
8894,0,No,No
8895,0,No,No
8896,0,No,No
8897,0,No,No
8898,0,No,No
8899,0,No,No
8900,0,No,No
